Date,Symbol,Open,High,Low,Close,Adj Close,Volume
01-01-2021,BTC-USD,28994.00977,29600.62695,28803.58594,29374.15234,29374.15234,40730301359
02-01-2021,BTC-USD,29376.45508,33155.11719,29091.18164,32127.26758,32127.26758,67865420765
03-01-2021,BTC-USD,32129.4082,34608.55859,32052.31641,32782.02344,32782.02344,78665235202
04-01-2021,BTC-USD,32810.94922,33440.21875,28722.75586,31971.91406,31971.91406,81163475344
05-01-2021,BTC-USD,31977.04102,34437.58984,30221.1875,33992.42969,33992.42969,67547324782
06-01-2021,BTC-USD,34013.61328,36879.69922,33514.03516,36824.36328,36824.36328,75289433811
07-01-2021,BTC-USD,36833.875,40180.36719,36491.19141,39371.04297,39371.04297,84762141031
08-01-2021,BTC-USD,39381.76563,41946.73828,36838.63672,40797.60938,40797.60938,88107519480
09-01-2021,BTC-USD,40788.64063,41436.35156,38980.875,40254.54688,40254.54688,61984162837
10-01-2021,BTC-USD,40254.21875,41420.19141,35984.62891,38356.44141,38356.44141,79980747690
11-01-2021,BTC-USD,38346.53125,38346.53125,30549.59961,35566.65625,35566.65625,1.23321E+11
12-01-2021,BTC-USD,35516.35938,36568.52734,32697.97656,33922.96094,33922.96094,74773277909
13-01-2021,BTC-USD,33915.12109,37599.96094,32584.66797,37316.35938,37316.35938,69364315979
14-01-2021,BTC-USD,37325.10938,39966.40625,36868.5625,39187.32813,39187.32813,63615990033
15-01-2021,BTC-USD,39156.70703,39577.71094,34659.58984,36825.36719,36825.36719,67760757881
16-01-2021,BTC-USD,36821.64844,37864.36719,35633.55469,36178.14063,36178.14063,57706187875
17-01-2021,BTC-USD,36163.64844,36722.35156,34069.32031,35791.27734,35791.27734,52359854336
18-01-2021,BTC-USD,35792.23828,37299.28516,34883.84375,36630.07422,36630.07422,49511702429
19-01-2021,BTC-USD,36642.23438,37755.89063,36069.80469,36069.80469,36069.80469,57244195486
20-01-2021,BTC-USD,36050.11328,36378.32813,33570.47656,35547.75,35547.75,66834573161
21-01-2021,BTC-USD,35549.39844,35552.67969,30250.75,30825.69922,30825.69922,75643067688
22-01-2021,BTC-USD,30817.625,33811.85156,28953.37305,33005.76172,33005.76172,77207272511
23-01-2021,BTC-USD,32985.75781,33360.97656,31493.16016,32067.64258,32067.64258,48354737975
24-01-2021,BTC-USD,32064.37695,32944.00781,31106.68555,32289.37891,32289.37891,48643830599
25-01-2021,BTC-USD,32285.79883,34802.74219,32087.78711,32366.39258,32366.39258,59897054838
26-01-2021,BTC-USD,32358.61328,32794.55078,31030.26563,32569.84961,32569.84961,60255421470
27-01-2021,BTC-USD,32564.0293,32564.0293,29367.13867,30432.54688,30432.54688,62576762015
28-01-2021,BTC-USD,30441.04102,31891.30078,30023.20703,31649.60547,31649.60547,78948162368
29-01-2021,BTC-USD,34318.67188,38406.26172,32064.81445,34316.38672,34316.38672,1.17895E+11
30-01-2021,BTC-USD,34295.93359,34834.70703,32940.1875,34269.52344,34269.52344,65141828798
31-01-2021,BTC-USD,34270.87891,34288.33203,32270.17578,33114.35938,33114.35938,52754542671
01-02-2021,BTC-USD,33114.57813,34638.21484,32384.22852,33537.17578,33537.17578,61400400660
02-02-2021,BTC-USD,33533.19922,35896.88281,33489.21875,35510.28906,35510.28906,63088585433
03-02-2021,BTC-USD,35510.82031,37480.1875,35443.98438,37472.08984,37472.08984,61166818159
04-02-2021,BTC-USD,37475.10547,38592.17578,36317.5,36926.06641,36926.06641,68838074392
05-02-2021,BTC-USD,36931.54688,38225.90625,36658.76172,38144.30859,38144.30859,58598066402
06-02-2021,BTC-USD,38138.38672,40846.54688,38138.38672,39266.01172,39266.01172,71326033653
07-02-2021,BTC-USD,39250.19141,39621.83594,37446.15234,38903.44141,38903.44141,65500641143
08-02-2021,BTC-USD,38886.82813,46203.92969,38076.32422,46196.46484,46196.46484,1.01467E+11
09-02-2021,BTC-USD,46184.99219,48003.72266,45166.96094,46481.10547,46481.10547,91809846886
10-02-2021,BTC-USD,46469.76172,47145.56641,43881.15234,44918.18359,44918.18359,87301089896
11-02-2021,BTC-USD,44898.71094,48463.46875,44187.76172,47909.33203,47909.33203,81388911810
12-02-2021,BTC-USD,47877.03516,48745.73438,46424.97656,47504.85156,47504.85156,76555041196
13-02-2021,BTC-USD,47491.20313,48047.74609,46392.28125,47105.51563,47105.51563,70250456155
14-02-2021,BTC-USD,47114.50781,49487.64063,47114.50781,48717.28906,48717.28906,71248675228
15-02-2021,BTC-USD,48696.53516,48875.57031,46347.47656,47945.05859,47945.05859,77069903166
16-02-2021,BTC-USD,47944.45703,50341.10156,47201.30469,49199.87109,49199.87109,77049582886
17-02-2021,BTC-USD,49207.27734,52533.91406,49072.37891,52149.00781,52149.00781,80820545404
18-02-2021,BTC-USD,52140.97266,52474.10547,51015.76563,51679.79688,51679.79688,52054723579
19-02-2021,BTC-USD,51675.98047,56113.65234,50937.27734,55888.13281,55888.13281,63495496918
20-02-2021,BTC-USD,55887.33594,57505.22656,54626.55859,56099.51953,56099.51953,68145460026
21-02-2021,BTC-USD,56068.56641,58330.57031,55672.60938,57539.94531,57539.94531,51897585191
22-02-2021,BTC-USD,57532.73828,57533.39063,48967.56641,54207.32031,54207.32031,92052420332
23-02-2021,BTC-USD,54204.92969,54204.92969,45290.58984,48824.42578,48824.42578,1.06102E+11
24-02-2021,BTC-USD,48835.08594,51290.13672,47213.5,49705.33203,49705.33203,63695521388
25-02-2021,BTC-USD,49709.08203,51948.96875,47093.85156,47093.85156,47093.85156,54506565949
26-02-2021,BTC-USD,47180.46484,48370.78516,44454.84375,46339.76172,46339.76172,3.50968E+11
27-02-2021,BTC-USD,46344.77344,48253.26953,45269.02734,46188.45313,46188.45313,45910946382
28-02-2021,BTC-USD,46194.01563,46716.42969,43241.61719,45137.76953,45137.76953,53443887451
01-03-2021,BTC-USD,45159.50391,49784.01563,45115.09375,49631.24219,49631.24219,53891300112
02-03-2021,BTC-USD,49612.10547,50127.51172,47228.84375,48378.98828,48378.98828,47530897720
03-03-2021,BTC-USD,48415.81641,52535.13672,48274.32031,50538.24219,50538.24219,53220811975
04-03-2021,BTC-USD,50522.30469,51735.08984,47656.92969,48561.16797,48561.16797,52343816680
05-03-2021,BTC-USD,48527.03125,49396.42969,46542.51563,48927.30469,48927.30469,48625928883
06-03-2021,BTC-USD,48899.23047,49147.21875,47257.52734,48912.38281,48912.38281,34363564661
07-03-2021,BTC-USD,48918.67969,51384.36719,48918.67969,51206.69141,51206.69141,43137459378
08-03-2021,BTC-USD,51174.11719,52314.07031,49506.05469,52246.52344,52246.52344,48597428048
09-03-2021,BTC-USD,52272.96875,54824.11719,51981.83203,54824.11719,54824.11719,50912227385
10-03-2021,BTC-USD,54824.01172,57258.25391,53290.89063,56008.55078,56008.55078,57295577614
11-03-2021,BTC-USD,55963.17969,58091.0625,54484.59375,57805.12109,57805.12109,56772343595
12-03-2021,BTC-USD,57821.21875,57996.62109,55376.64844,57332.08984,57332.08984,55689944702
13-03-2021,BTC-USD,57343.37109,61683.86328,56217.97266,61243.08594,61243.08594,60669829814
14-03-2021,BTC-USD,61221.13281,61597.91797,59302.31641,59302.31641,59302.31641,43901225564
15-03-2021,BTC-USD,59267.42969,60540.99219,55393.16406,55907.19922,55907.19922,66419369890
16-03-2021,BTC-USD,55840.78516,56833.17969,53555.02734,56804.90234,56804.90234,59749798599
17-03-2021,BTC-USD,56825.82813,58969.81641,54528.62891,58870.89453,58870.89453,60258313191
18-03-2021,BTC-USD,58893.07813,60116.25,54253.57813,57858.92188,57858.92188,55746041000
19-03-2021,BTC-USD,57850.44141,59498.375,56643.70313,58346.65234,58346.65234,49063873786
20-03-2021,BTC-USD,58332.26172,60031.28516,58213.29688,58313.64453,58313.64453,50361731222
21-03-2021,BTC-USD,58309.91406,58767.89844,56005.61719,57523.42188,57523.42188,51943414539
22-03-2021,BTC-USD,57517.89063,58471.48047,54288.15625,54529.14453,54529.14453,56521454974
23-03-2021,BTC-USD,54511.66016,55985.44141,53470.69531,54738.94531,54738.94531,56435023914
24-03-2021,BTC-USD,54710.48828,57262.38281,52514.33203,52774.26563,52774.26563,70567223787
25-03-2021,BTC-USD,52726.74609,53392.38672,50856.57031,51704.16016,51704.16016,67999812841
26-03-2021,BTC-USD,51683.01172,55137.3125,51579.85547,55137.3125,55137.3125,56652197978
27-03-2021,BTC-USD,55137.56641,56568.21484,54242.91016,55973.51172,55973.51172,47266542233
28-03-2021,BTC-USD,55974.94141,56610.3125,55071.11328,55950.74609,55950.74609,47686580918
29-03-2021,BTC-USD,55947.89844,58342.09766,55139.33984,57750.19922,57750.19922,57625587027
30-03-2021,BTC-USD,57750.13281,59447.22266,57251.55078,58917.69141,58917.69141,54414116432
31-03-2021,BTC-USD,58930.27734,59930.02734,57726.41797,58918.83203,58918.83203,65520826225
01-04-2021,BTC-USD,58926.5625,59586.07031,58505.27734,59095.80859,59095.80859,61669163792
02-04-2021,BTC-USD,59098.87891,60267.1875,58869.28125,59384.3125,59384.3125,58727860620
03-04-2021,BTC-USD,59397.41016,60110.26953,57603.89063,57603.89063,57603.89063,59641344484
04-04-2021,BTC-USD,57604.83984,58913.74609,57168.67578,58758.55469,58758.55469,50749662970
05-04-2021,BTC-USD,58760.875,59891.29688,57694.82422,59057.87891,59057.87891,60706272115
06-04-2021,BTC-USD,59171.93359,59479.57813,57646.80859,58192.35938,58192.35938,66058027988
07-04-2021,BTC-USD,58186.50781,58731.14453,55604.02344,56048.9375,56048.9375,75645303584
08-04-2021,BTC-USD,56099.91406,58338.73828,55879.08594,58323.95313,58323.95313,53053855641
09-04-2021,BTC-USD,58326.5625,58937.04688,57807.86328,58245.00391,58245.00391,46655208546
10-04-2021,BTC-USD,58253.77734,61276.66406,58038.70703,59793.23438,59793.23438,58238470525
11-04-2021,BTC-USD,59846.23047,60790.55469,59289.79688,60204.96484,60204.96484,46280252580
12-04-2021,BTC-USD,60175.94531,61253.03516,59589.875,59893.45313,59893.45313,51828688519
13-04-2021,BTC-USD,59890.01953,63742.28516,59869.95703,63503.45703,63503.45703,69983454362
14-04-2021,BTC-USD,63523.75391,64863.09766,61554.79688,63109.69531,63109.69531,77451779687
15-04-2021,BTC-USD,63075.19531,63821.67188,62208.96484,63314.01172,63314.01172,60954381579
16-04-2021,BTC-USD,63258.50391,63594.72266,60222.53125,61572.78906,61572.78906,84293007468
17-04-2021,BTC-USD,61529.92188,62572.17578,60361.35156,60683.82031,60683.82031,66138759198
18-04-2021,BTC-USD,60701.88672,61057.45703,52829.53516,56216.18359,56216.18359,97468872758
19-04-2021,BTC-USD,56191.58594,57520.05469,54368.59375,55724.26563,55724.26563,65344865159
20-04-2021,BTC-USD,55681.79297,57062.14844,53448.04688,56473.03125,56473.03125,67849323955
21-04-2021,BTC-USD,56471.12891,56757.97266,53695.46875,53906.08984,53906.08984,54926612466
22-04-2021,BTC-USD,53857.10547,55410.23047,50583.8125,51762.27344,51762.27344,74798630778
23-04-2021,BTC-USD,51739.80859,52120.79297,47714.66406,51093.65234,51093.65234,86668667320
24-04-2021,BTC-USD,51143.22656,51167.5625,48805.28516,50050.86719,50050.86719,49014494781
25-04-2021,BTC-USD,50052.83203,50506.01953,47159.48438,49004.25391,49004.25391,46117114240
26-04-2021,BTC-USD,49077.79297,54288.00391,48852.79688,54021.75391,54021.75391,58284039825
27-04-2021,BTC-USD,54030.30469,55416.96484,53319.1875,55033.11719,55033.11719,49448222757
28-04-2021,BTC-USD,55036.63672,56227.20703,53887.91797,54824.70313,54824.70313,48000572955
29-04-2021,BTC-USD,54858.08984,55115.84375,52418.02734,53555.10938,53555.10938,46088929780
30-04-2021,BTC-USD,53568.66406,57900.71875,53129.60156,57750.17578,57750.17578,52395931985
01-05-2021,BTC-USD,57714.66406,58448.33984,57052.27344,57828.05078,57828.05078,42836427360
02-05-2021,BTC-USD,57825.86328,57902.59375,56141.90625,56631.07813,56631.07813,38177405335
03-05-2021,BTC-USD,56620.27344,58973.30859,56590.87109,57200.29297,57200.29297,51713139031
04-05-2021,BTC-USD,57214.17969,57214.17969,53191.42578,53333.53906,53333.53906,68564706967
05-05-2021,BTC-USD,53252.16406,57911.36328,52969.05469,57424.00781,57424.00781,69241316747
06-05-2021,BTC-USD,57441.30859,58363.31641,55382.50781,56396.51563,56396.51563,69523285106
07-05-2021,BTC-USD,56413.95313,58606.63281,55321.84766,57356.40234,57356.40234,68434023376
08-05-2021,BTC-USD,57352.76563,59464.61328,56975.21094,58803.77734,58803.77734,65382980634
09-05-2021,BTC-USD,58877.39063,59210.88281,56482.00391,58232.31641,58232.31641,65906690347
10-05-2021,BTC-USD,58250.87109,59519.35547,54071.45703,55859.79688,55859.79688,71776546298
11-05-2021,BTC-USD,55847.24219,56872.54297,54608.65234,56704.57422,56704.57422,61308396325
12-05-2021,BTC-USD,56714.53125,57939.36328,49150.53516,49150.53516,49150.53516,75215403907
13-05-2021,BTC-USD,49735.43359,51330.84375,46980.01953,49716.19141,49716.19141,96721152926
14-05-2021,BTC-USD,49682.98047,51438.11719,48868.57813,49880.53516,49880.53516,55737497453
15-05-2021,BTC-USD,49855.49609,50639.66406,46664.14063,46760.1875,46760.1875,59161047474
16-05-2021,BTC-USD,46716.63672,49720.04297,43963.35156,46456.05859,46456.05859,64047871555
17-05-2021,BTC-USD,46415.89844,46623.55859,42207.28906,43537.51172,43537.51172,74903638450
18-05-2021,BTC-USD,43488.05859,45812.45703,42367.83203,42909.40234,42909.40234,56187365084
19-05-2021,BTC-USD,42944.97656,43546.11719,30681.49609,37002.44141,37002.44141,1.26358E+11
20-05-2021,BTC-USD,36753.66797,42462.98438,35050.61719,40782.73828,40782.73828,88281943359
21-05-2021,BTC-USD,40596.94922,42172.17188,33616.45313,37304.69141,37304.69141,82051616861
22-05-2021,BTC-USD,37371.03125,38831.05469,35383.68359,37536.63281,37536.63281,57377273240
23-05-2021,BTC-USD,37026.24609,38265.75391,34102.19531,34366.67188,34366.67188,51768549376
