Date,Symbol,Open,High,Low,Close,Adj Close,Volume
04-02-2021,DOGE-USD,0.037226,0.057869,0.035945,0.053289,0.053289,13040837601
05-02-2021,DOGE-USD,0.053043,0.05374,0.04354,0.046935,0.046935,6136160058
06-02-2021,DOGE-USD,0.046931,0.058308,0.044904,0.057595,0.057595,5946101275
07-02-2021,DOGE-USD,0.057502,0.084357,0.054239,0.078782,0.078782,14261024073
08-02-2021,DOGE-USD,0.078352,0.084945,0.064702,0.078825,0.078825,12844375210
09-02-2021,DOGE-USD,0.078773,0.083128,0.065621,0.07007,0.07007,7348840814
10-02-2021,DOGE-USD,0.070111,0.081091,0.068525,0.072896,0.072896,6785088422
11-02-2021,DOGE-USD,0.072844,0.074301,0.06829,0.069676,0.069676,3818556739
12-02-2021,DOGE-USD,0.06965,0.07261,0.061445,0.070069,0.070069,4190843784
13-02-2021,DOGE-USD,0.070025,0.071646,0.066135,0.06645,0.06645,2618049766
14-02-2021,DOGE-USD,0.066448,0.066448,0.056723,0.062537,0.062537,3984667628
15-02-2021,DOGE-USD,0.062568,0.063924,0.048547,0.056591,0.056591,4944804938
16-02-2021,DOGE-USD,0.056488,0.059668,0.050983,0.05352,0.05352,3409478696
17-02-2021,DOGE-USD,0.053522,0.054983,0.048034,0.049376,0.049376,2976148723
18-02-2021,DOGE-USD,0.049363,0.061799,0.048989,0.059541,0.059541,4551943638
19-02-2021,DOGE-USD,0.059434,0.059497,0.054315,0.055139,0.055139,2949251418
20-02-2021,DOGE-USD,0.055132,0.060286,0.051628,0.054384,0.054384,3175468554
21-02-2021,DOGE-USD,0.054369,0.058428,0.053556,0.05598,0.05598,2450293068
22-02-2021,DOGE-USD,0.056044,0.060466,0.047096,0.053725,0.053725,3366757324
23-02-2021,DOGE-USD,0.053698,0.053768,0.04241,0.047392,0.047392,2394345361
24-02-2021,DOGE-USD,0.047414,0.059873,0.046216,0.056555,0.056555,4148511571
25-02-2021,DOGE-USD,0.056615,0.057808,0.049869,0.050167,0.050167,2356982022
26-02-2021,DOGE-USD,0.050138,0.052472,0.048708,0.05048,0.05048,1694323466
27-02-2021,DOGE-USD,0.0505,0.05192,0.049297,0.050083,0.050083,1286229526
28-02-2021,DOGE-USD,0.050097,0.050134,0.045088,0.048052,0.048052,1408101260
01-03-2021,DOGE-USD,0.04807,0.051479,0.048029,0.050599,0.050599,1494427207
02-03-2021,DOGE-USD,0.050596,0.052382,0.049299,0.050262,0.050262,1346282318
03-03-2021,DOGE-USD,0.050278,0.052126,0.050078,0.050592,0.050592,1093877445
04-03-2021,DOGE-USD,0.050587,0.051087,0.047879,0.050048,0.050048,1170617084
05-03-2021,DOGE-USD,0.050028,0.050854,0.048147,0.049609,0.049609,1173113591
06-03-2021,DOGE-USD,0.049601,0.052397,0.049383,0.050984,0.050984,1480482384
07-03-2021,DOGE-USD,0.05098,0.052141,0.050572,0.052122,0.052122,945455832
08-03-2021,DOGE-USD,0.052123,0.061949,0.051672,0.061949,0.061949,3554150800
09-03-2021,DOGE-USD,0.062104,0.062268,0.056051,0.057998,0.057998,2466159943
10-03-2021,DOGE-USD,0.057964,0.058616,0.054692,0.056004,0.056004,1534489620
11-03-2021,DOGE-USD,0.055977,0.056698,0.054502,0.055918,0.055918,1233383425
12-03-2021,DOGE-USD,0.055921,0.05698,0.054513,0.055349,0.055349,1287767221
13-03-2021,DOGE-USD,0.055353,0.062432,0.054756,0.062432,0.062432,1869833076
14-03-2021,DOGE-USD,0.062384,0.063052,0.058592,0.058592,0.058592,2752132530
15-03-2021,DOGE-USD,0.058531,0.059689,0.055141,0.057088,0.057088,1738710876
16-03-2021,DOGE-USD,0.057086,0.058921,0.055493,0.058607,0.058607,1393771913
17-03-2021,DOGE-USD,0.05861,0.058866,0.056471,0.057653,0.057653,861926643
18-03-2021,DOGE-USD,0.05764,0.058828,0.054143,0.057383,0.057383,909777445
19-03-2021,DOGE-USD,0.057377,0.059721,0.056604,0.058328,0.058328,964747809
20-03-2021,DOGE-USD,0.058315,0.060639,0.05812,0.058961,0.058961,1012934488
21-03-2021,DOGE-USD,0.05897,0.059521,0.056798,0.057234,0.057234,759592996
22-03-2021,DOGE-USD,0.057259,0.057732,0.054909,0.054962,0.054962,696918565
23-03-2021,DOGE-USD,0.054941,0.056081,0.05294,0.053556,0.053556,1040781777
24-03-2021,DOGE-USD,0.053528,0.056494,0.051242,0.051702,0.051702,934537959
25-03-2021,DOGE-USD,0.051699,0.052407,0.049697,0.051448,0.051448,1084214116
26-03-2021,DOGE-USD,0.051433,0.054028,0.051331,0.053952,0.053952,776280028
27-03-2021,DOGE-USD,0.05394,0.055435,0.053528,0.054377,0.054377,753844053
28-03-2021,DOGE-USD,0.054381,0.054752,0.053013,0.053698,0.053698,460472975
29-03-2021,DOGE-USD,0.053678,0.054651,0.053175,0.054052,0.054052,537919140
30-03-2021,DOGE-USD,0.054052,0.055434,0.053697,0.0539,0.0539,728906171
31-03-2021,DOGE-USD,0.053902,0.054468,0.052269,0.053657,0.053657,653389282
01-04-2021,DOGE-USD,0.053655,0.070111,0.053644,0.061986,0.061986,5816046822
02-04-2021,DOGE-USD,0.061968,0.062249,0.057333,0.057664,0.057664,2166925111
03-04-2021,DOGE-USD,0.057658,0.059484,0.055804,0.055804,0.055804,1136931403
04-04-2021,DOGE-USD,0.055776,0.058107,0.055295,0.057404,0.057404,938035097
05-04-2021,DOGE-USD,0.057411,0.060153,0.056435,0.059696,0.059696,1513832721
06-04-2021,DOGE-USD,0.059689,0.06505,0.058094,0.064458,0.064458,2608613912
07-04-2021,DOGE-USD,0.064454,0.067299,0.057641,0.059028,0.059028,2857060849
08-04-2021,DOGE-USD,0.059036,0.061745,0.058817,0.061464,0.061464,1055257541
09-04-2021,DOGE-USD,0.061463,0.06391,0.060296,0.061684,0.061684,1060465774
10-04-2021,DOGE-USD,0.061591,0.065068,0.060818,0.063845,0.063845,1369793118
11-04-2021,DOGE-USD,0.063749,0.079243,0.063203,0.074649,0.074649,6646627317
12-04-2021,DOGE-USD,0.074544,0.074986,0.068889,0.070767,0.070767,2687720380
13-04-2021,DOGE-USD,0.070678,0.095181,0.070678,0.093445,0.093445,7176815090
14-04-2021,DOGE-USD,0.094256,0.14251,0.092452,0.121517,0.121517,20977679327
15-04-2021,DOGE-USD,0.121167,0.187326,0.120736,0.182207,0.182207,17916620386
16-04-2021,DOGE-USD,0.181587,0.4377,0.180488,0.36587,0.36587,69410680685
17-04-2021,DOGE-USD,0.366098,0.374455,0.236524,0.284173,0.284173,31413404067
18-04-2021,DOGE-USD,0.285105,0.349918,0.24644,0.320475,0.320475,23464350388
19-04-2021,DOGE-USD,0.320466,0.431751,0.30908,0.407318,0.407318,30641432779
20-04-2021,DOGE-USD,0.408435,0.422347,0.271618,0.3195,0.3195,28130646191
21-04-2021,DOGE-USD,0.316953,0.346966,0.297036,0.306925,0.306925,12723463706
22-04-2021,DOGE-USD,0.30599,0.308757,0.256276,0.260967,0.260967,11879823706
23-04-2021,DOGE-USD,0.261023,0.268378,0.163669,0.248509,0.248509,16165566164
24-04-2021,DOGE-USD,0.249544,0.28939,0.229891,0.270212,0.270212,11057578568
25-04-2021,DOGE-USD,0.269789,0.288771,0.226301,0.251111,0.251111,6849914675
26-04-2021,DOGE-USD,0.25124,0.280452,0.248026,0.270674,0.270674,5118886527
27-04-2021,DOGE-USD,0.271427,0.279629,0.264928,0.272188,0.272188,3590611310
28-04-2021,DOGE-USD,0.272273,0.344662,0.256231,0.323682,0.323682,14464343767
29-04-2021,DOGE-USD,0.323232,0.323881,0.296904,0.305169,0.305169,5027354503
30-04-2021,DOGE-USD,0.304702,0.339757,0.302981,0.337561,0.337561,5290390982
01-05-2021,DOGE-USD,0.337559,0.397135,0.32829,0.392987,0.392987,10123343703
02-05-2021,DOGE-USD,0.391087,0.400029,0.364874,0.376046,0.376046,8040406918
03-05-2021,DOGE-USD,0.373631,0.445567,0.373631,0.441707,0.441707,10526649978
04-05-2021,DOGE-USD,0.440274,0.605998,0.4008,0.541334,0.541334,38238126181
05-05-2021,DOGE-USD,0.537355,0.695262,0.523822,0.657633,0.657633,42525098292
06-05-2021,DOGE-USD,0.652842,0.663616,0.545102,0.580804,0.580804,18989900291
07-05-2021,DOGE-USD,0.58111,0.731972,0.520174,0.684777,0.684777,28615083657
08-05-2021,DOGE-USD,0.687801,0.737567,0.608168,0.636439,0.636439,25555125135
09-05-2021,DOGE-USD,0.63582,0.697625,0.425706,0.57007,0.57007,46138063928
10-05-2021,DOGE-USD,0.569687,0.569687,0.421291,0.449964,0.449964,16514521828
11-05-2021,DOGE-USD,0.450488,0.546651,0.445034,0.495231,0.495231,14566975476
12-05-2021,DOGE-USD,0.493742,0.519975,0.385376,0.385376,0.385376,8621337859
13-05-2021,DOGE-USD,0.392176,0.519461,0.357175,0.490374,0.490374,18663174069
14-05-2021,DOGE-USD,0.48707,0.58969,0.464622,0.559604,0.559604,20466177002
15-05-2021,DOGE-USD,0.559668,0.562676,0.491299,0.507972,0.507972,9836892944
16-05-2021,DOGE-USD,0.50791,0.548145,0.451023,0.514895,0.514895,9541552064
17-05-2021,DOGE-USD,0.513413,0.515221,0.458551,0.487892,0.487892,7330830504
18-05-2021,DOGE-USD,0.486954,0.515599,0.470384,0.476115,0.476115,4802902841
19-05-2021,DOGE-USD,0.476435,0.684735,0.218267,0.333123,0.333123,15072620946
20-05-2021,DOGE-USD,0.330252,0.433192,0.296253,0.400194,0.400194,12415484460
21-05-2021,DOGE-USD,0.398124,0.411975,0.314766,0.359382,0.359382,7452862203
22-05-2021,DOGE-USD,0.358717,0.360517,0.318169,0.342371,0.342371,5243222352
23-05-2021,DOGE-USD,0.338341,0.350604,0.309808,0.314108,0.314108,4292609024
