Date,Symbol,Open,High,Low,Close,Adj Close,Volume
01-12-2020,ETSY,161.509995,161.509995,154.100006,154.669998,154.669998,3252100
02-12-2020,ETSY,151.375,155.600006,150,154.619995,154.619995,2195900
03-12-2020,ETSY,154.490005,157.020996,154.199997,154.740005,154.740005,2016100
04-12-2020,ETSY,154.130005,157.089996,153.222,155.029999,155.029999,1967600
07-12-2020,ETSY,155.598007,158.880005,153.610001,156.929993,156.929993,1942500
08-12-2020,ETSY,158.850006,167.916,156.800003,163.970001,163.970001,3272500
09-12-2020,ETSY,165.940002,167.520004,157.639999,159.229996,159.229996,3891000
10-12-2020,ETSY,157.300003,167.619995,157,165.300003,165.300003,2593600
11-12-2020,ETSY,166.080002,171.660004,165.720001,170.020004,170.020004,3064500
14-12-2020,ETSY,172.25,176.479996,169.660004,169.970001,169.970001,3072300
15-12-2020,ETSY,172,179.929993,170.509995,177.800003,177.800003,3380600
16-12-2020,ETSY,173.690002,182.779999,171.339996,182.339996,182.339996,4292700
17-12-2020,ETSY,184.320007,192.089996,183.330002,188.100006,188.100006,4322600
18-12-2020,ETSY,190.589996,191.729996,184.690002,190.759995,190.759995,5352800
21-12-2020,ETSY,189.160004,193,184.550003,189.199997,189.199997,3034000
22-12-2020,ETSY,191.110001,198.5,190.442993,197.380005,197.380005,3372500
23-12-2020,ETSY,196.899994,197.380005,190.029999,190.169998,190.169998,2099300
24-12-2020,ETSY,191.210007,193.740005,188.080002,190.309998,190.309998,1116600
28-12-2020,ETSY,193.580002,194,175.839996,178.119995,178.119995,4221700
29-12-2020,ETSY,179.645004,180,173.690002,177.009995,177.009995,2359700
30-12-2020,ETSY,178.300003,183.410004,176.119995,183.179993,183.179993,2125600
31-12-2020,ETSY,183.130005,183.380005,175.800003,177.910004,177.910004,2076900
04-01-2021,ETSY,179.520004,181.600006,168.251999,172.080002,172.080002,3262000
05-01-2021,ETSY,170.190002,175.770004,169.061996,174.979996,174.979996,2168200
06-01-2021,ETSY,172.110001,173.160004,166.330002,167.570007,167.570007,2966000
07-01-2021,ETSY,170.300003,173.5,167.25,170.789993,170.789993,2785200
08-01-2021,ETSY,172.910004,179.729996,171.759995,175.649994,175.649994,2470400
11-01-2021,ETSY,174.100006,187.759995,171.020004,183.039993,183.039993,3821000
12-01-2021,ETSY,185.059998,211.850006,184.75,205.149994,205.149994,9353800
13-01-2021,ETSY,204.610001,209.039993,200.869995,207.029999,207.029999,2925000
14-01-2021,ETSY,207.25,221.119995,207,211.520004,211.520004,5038600
15-01-2021,ETSY,211.210007,211.990005,197.160004,204.419998,204.419998,3601500
19-01-2021,ETSY,208.660004,221.339996,208,221.309998,221.309998,4515000
20-01-2021,ETSY,223.429993,225.740005,213.720001,215.690002,215.690002,3436300
21-01-2021,ETSY,218.550003,221.440002,212.300003,212.539993,212.539993,2939900
22-01-2021,ETSY,211.169998,215.145004,209.139999,213.589996,213.589996,2162700
25-01-2021,ETSY,217,221.440002,205.399994,208.809998,208.809998,2341400
26-01-2021,ETSY,225.940002,226.725006,203,204.410004,204.410004,8013800
27-01-2021,ETSY,199.25,205.649994,192,193.369995,193.369995,3648200
28-01-2021,ETSY,196.434998,207.130005,193.130005,202.410004,202.410004,2986300
29-01-2021,ETSY,201.649994,203.669998,193.679993,199.089996,199.089996,2271100
01-02-2021,ETSY,201.679993,204.615005,195.679993,203.770004,203.770004,1800700
02-02-2021,ETSY,207.399994,213.423996,206.347,210.289993,210.289993,1976300
03-02-2021,ETSY,211.759995,215.160004,208.018997,210.070007,210.070007,1727000
04-02-2021,ETSY,211.699997,221.957993,211.699997,220.839996,220.839996,3185600
05-02-2021,ETSY,222,239.470001,220.320007,231.119995,231.119995,3817600
08-02-2021,ETSY,233.139999,238.949997,226.350006,231.690002,231.690002,2989400
09-02-2021,ETSY,229.259995,231.649994,226.649994,229.869995,229.869995,1664300
10-02-2021,ETSY,232.190002,232.244003,220.520004,225.649994,225.649994,1689600
11-02-2021,ETSY,227.102005,230.039993,223.729996,226.050003,226.050003,1521400
12-02-2021,ETSY,227.710007,235.100006,224.570007,233.860001,233.860001,1808200
16-02-2021,ETSY,238.949997,239.25,226.095001,228.320007,228.320007,2165900
17-02-2021,ETSY,224.919998,225,214.070007,222.410004,222.410004,2391700
18-02-2021,ETSY,216.050003,225.309998,215.104004,220.820007,220.820007,1525700
19-02-2021,ETSY,224.089996,230.429993,223.610001,227.270004,227.270004,1828100
22-02-2021,ETSY,222.860001,225.660004,211.75,213.119995,213.119995,2652200
23-02-2021,ETSY,203.070007,211.919006,191,210.75,210.75,3646100
24-02-2021,ETSY,209.990005,212.878006,202.264999,209.100006,209.100006,2179000
25-02-2021,ETSY,205.085007,214,194.770004,197.580002,197.580002,3698700
26-02-2021,ETSY,224,232.289993,206.369995,220.270004,220.270004,11049000
01-03-2021,ETSY,224.570007,248.449997,223.649994,244.580002,244.580002,6681200
02-03-2021,ETSY,243.5,251.860001,236.779999,238.429993,238.429993,3690900
03-03-2021,ETSY,235.199997,238.289993,206.789993,208.610001,208.610001,7227300
04-03-2021,ETSY,207.509995,212.970001,186.990005,198.100006,198.100006,6511400
05-03-2021,ETSY,201.009995,203.434998,179.229996,200.300003,200.300003,5644800
08-03-2021,ETSY,199.535004,209.559998,189.800003,190.259995,190.259995,3910100
09-03-2021,ETSY,202.970001,210.130005,198.860992,206.789993,206.789993,3710000
10-03-2021,ETSY,212.960007,215.485001,203.25,205.929993,205.929993,2739200
11-03-2021,ETSY,214.970001,224,212.725006,220.839996,220.839996,3406000
12-03-2021,ETSY,212.279999,222.669998,205,221.139999,221.139999,2763700
15-03-2021,ETSY,220.529999,223.5,216.009995,223.229996,223.229996,2574500
16-03-2021,ETSY,226.889999,228,210.75,215.979996,215.979996,2451900
17-03-2021,ETSY,208.5,221.190002,204.529999,218.440002,218.440002,4325400
18-03-2021,ETSY,211.395004,219.718002,208.869995,209.509995,209.509995,3421800
19-03-2021,ETSY,210.311996,224.106995,209.399994,215.410004,215.410004,4843300
22-03-2021,ETSY,219.552994,223.188004,217,219.770004,219.770004,3136200
23-03-2021,ETSY,222.615997,231.339996,218.089996,219.669998,219.669998,3754800
24-03-2021,ETSY,220.850006,221,197.869995,199.179993,199.179993,3866000
25-03-2021,ETSY,193.330002,201.095001,190.5,196.199997,196.199997,3432800
26-03-2021,ETSY,197.494003,202.550003,193.649994,202.320007,202.320007,2667400
29-03-2021,ETSY,203.419998,204,195.154999,196.309998,196.309998,2026000
30-03-2021,ETSY,192.800003,203.660004,191,198.869995,198.869995,2648700
31-03-2021,ETSY,202.899994,208.490005,201.339996,201.669998,201.669998,2512600
01-04-2021,ETSY,206.438004,212.139999,205.399994,208.199997,208.199997,1775500
05-04-2021,ETSY,211.990005,211.990005,196.130005,197.199997,197.199997,3628800
06-04-2021,ETSY,199.436005,208.570007,197.313004,206.009995,206.009995,3038800
07-04-2021,ETSY,204.5,205.75,199.274994,204.020004,204.020004,2208100
08-04-2021,ETSY,206,216.289993,205.794998,215.389999,215.389999,3606000
09-04-2021,ETSY,214.240005,221.669998,212.860001,218.570007,218.570007,2723500
12-04-2021,ETSY,216.873001,220.509995,214.100006,218.130005,218.130005,1878900
13-04-2021,ETSY,222.445007,225.839996,220.292007,224.029999,224.029999,2023600
14-04-2021,ETSY,225.039993,227,216.190002,218.070007,218.070007,1723200
15-04-2021,ETSY,221.369995,223.5,216.309998,219.289993,219.289993,1818900
16-04-2021,ETSY,220.300003,221.136993,213.600006,219.990005,219.990005,1525000
19-04-2021,ETSY,216.875,219.190002,211.869995,213.190002,213.190002,2236600
20-04-2021,ETSY,212,212.5,200.880005,206.860001,206.860001,2768200
21-04-2021,ETSY,204.339996,210.820007,202.330002,209.759995,209.759995,1687000
22-04-2021,ETSY,209.830002,215.460007,207.503006,210.279999,210.279999,1701400
23-04-2021,ETSY,212.600006,216.75,211,214.589996,214.589996,1475700
26-04-2021,ETSY,211,212,203.800003,205.179993,205.179993,4198900
27-04-2021,ETSY,206.160004,210.800003,206,207.490005,207.490005,2288800
28-04-2021,ETSY,206.259995,212.970001,202.5,211.350006,211.350006,1898700
29-04-2021,ETSY,212.279999,212.339996,201.800995,208.800003,208.800003,2316800
30-04-2021,ETSY,206.339996,207.949997,198.080002,198.789993,198.789993,3155800
03-05-2021,ETSY,200.399994,200.910004,189.270004,190.710007,190.710007,3607100
04-05-2021,ETSY,185.110001,191.289993,183.199997,188.449997,188.449997,3529400
05-05-2021,ETSY,190.990005,194.990005,181.509995,184.570007,184.570007,5624600
06-05-2021,ETSY,167.009995,170.647995,154,157.679993,157.679993,15673700
07-05-2021,ETSY,163.929993,165.617004,158.649994,165.509995,165.509995,5855100
